sale_id,branch_id,employee_id,medication_id,sale_date,sale_time,quantity,unit_price,total_amount,payment_method,customer_age_group
35959,6,16,6,2023-01-12,17:30:00,2,159.38,318.76,Insurance,Senior
35960,10,25,47,2024-12-08,16:50:00,3,224.21,672.63,Card,Senior
35961,9,29,198,2024-02-19,12:46:00,1,381.87,381.87,Cash,Child
35962,9,35,105,2023-02-13,10:32:00,2,73.97,147.94,Card,Child
35963,8,42,49,2024-08-01,10:10:00,4,139.2,556.8,Insurance,Adult
35964,1,39,33,2024-12-11,21:39:00,1,197.97,197.97,Card,Adult
35965,7,41,25,2023-03-31,11:42:00,1,179.05,179.05,Card,Adult
35966,7,21,63,2024-04-25,15:20:00,1,90.69,90.69,Cash,Senior
35967,2,50,116,2024-12-02,19:56:00,1,350.91,350.91,Insurance,Child
35968,8,43,27,2024-12-02,14:11:00,2,10.46,20.92,Insurance,Senior
35969,4,4,128,2024-10-31,17:10:00,1,281.37,281.37,Insurance,Senior
35970,3,38,43,2023-12-04,18:59:00,1,110.04,110.04,Insurance,Child
35971,10,5,48,2024-02-07,09:40:00,1,86.16,86.16,Cash,Child
35972,3,19,62,2023-02-02,11:26:00,5,79.35,396.75,Cash,Senior
35973,9,12,69,2024-02-27,16:46:00,1,236.29,236.29,Card,Adult
35974,3,37,27,2023-03-08,15:55:00,1,10.46,10.46,Insurance,Senior
35975,3,6,78,2023-04-16,17:52:00,3,234.82,704.46,Card,Child
35976,6,27,64,2023-05-30,11:58:00,4,284.41,1137.64,Card,Child
35977,9,50,88,2024-05-15,19:02:00,1,368.08,368.08,Card,Child
35978,7,47,17,2024-08-16,15:16:00,1,334.1,334.1,Cash,Adult
35979,4,31,70,2023-01-14,14:46:00,1,60.82,60.82,Insurance,Adult
35980,6,37,118,2023-02-01,13:17:00,2,121.59,243.18,Card,Adult
35981,10,30,73,2023-10-06,10:48:00,1,279.3,279.3,Cash,Senior
35982,10,12,26,2023-01-22,15:28:00,5,27.7,138.5,Insurance,Senior
35983,7,22,45,2023-10-25,21:41:00,1,261.6,261.6,Card,Child
35984,9,36,93,2023-04-17,17:44:00,1,174.61,174.61,Cash,Senior
35985,5,15,155,2024-09-11,17:40:00,1,268.26,268.26,Card,Child
35986,5,8,148,2023-12-14,16:30:00,4,221.3,885.2,Card,Senior
35987,6,15,52,2023-05-06,13:39:00,3,46.79,140.37,Cash,Senior
35988,7,40,66,2023-08-03,09:06:00,4,265.48,1061.92,Card,Adult
35989,1,43,150,2024-07-19,18:15:00,1,440.7,440.7,Insurance,Adult
35990,2,28,98,2024-08-10,18:53:00,1,305.33,305.33,Cash,Senior
35991,1,19,138,2024-06-01,15:46:00,2,215.3,430.6,Insurance,Adult
35992,4,14,130,2024-12-20,09:08:00,1,321.64,321.64,Card,Child
35993,6,14,134,2024-04-08,21:55:00,2,167.18,334.36,Card,Child
35994,1,9,52,2024-07-19,16:59:00,1,46.79,46.79,Insurance,Child
35995,5,34,70,2023-10-29,20:34:00,4,60.82,243.28,Insurance,Adult
35996,1,30,129,2023-07-03,13:38:00,1,94.15,94.15,Card,Child
35997,10,11,57,2024-09-05,18:01:00,2,198.62,397.24,Card,Senior
35998,1,30,200,2023-07-21,21:19:00,4,169.12,676.48,Card,Adult
35999,4,11,24,2024-12-29,09:42:00,1,332.69,332.69,Card,Adult
36000,7,2,112,2023-10-07,09:01:00,2,443.49,886.98,Insurance,Adult
36001,6,20,168,2023-07-04,13:02:00,2,334.67,669.34,Cash,Adult
36002,8,9,177,2024-04-21,18:20:00,2,341.49,682.98,Cash,Senior
36003,7,16,49,2023-08-06,09:45:00,2,139.2,278.4,Insurance,Senior
36004,2,19,12,2024-04-07,17:37:00,3,178.73,536.19,Cash,Adult
36005,4,46,100,2024-02-23,09:30:00,1,235.69,235.69,Cash,Child
36006,2,25,35,2023-01-13,11:04:00,2,457.54,915.08,Cash,Adult
36007,10,29,140,2024-09-23,19:28:00,1,344.34,344.34,Cash,Child
36008,3,7,75,2024-11-12,10:22:00,2,318.74,637.48,Insurance,Child
36009,8,47,89,2023-04-20,10:46:00,1,102.74,102.74,Insurance,Senior
36010,5,34,97,2023-03-26,13:03:00,2,93.87,187.74,Insurance,Adult
36011,3,19,108,2024-12-09,21:49:00,4,390.79,1563.16,Insurance,Senior
36012,7,34,10,2023-01-06,12:33:00,1,235.73,235.73,Insurance,Child
36013,4,13,4,2023-06-15,19:31:00,2,23.2,46.4,Card,Child
36014,4,47,68,2024-09-28,12:41:00,1,334.29,334.29,Card,Senior
36015,8,33,116,2023-05-22,21:47:00,1,350.91,350.91,Insurance,Child
36016,8,38,139,2023-09-12,18:01:00,5,239.87,1199.35,Insurance,Senior
36017,7,37,22,2024-11-21,13:37:00,2,390.73,781.46,Card,Adult
36018,4,5,97,2024-11-05,17:41:00,1,93.87,93.87,Insurance,Child
36019,1,47,90,2024-05-17,18:07:00,1,101.88,101.88,Card,Senior
36020,7,34,101,2023-02-24,10:02:00,1,106.05,106.05,Cash,Child
36021,8,20,33,2024-12-03,09:54:00,3,197.97,593.91,Insurance,Senior
36022,9,30,136,2023-07-31,14:20:00,3,68.77,206.31,Cash,Adult
36023,5,45,34,2024-08-05,18:13:00,4,311.34,1245.36,Cash,Adult
36024,2,45,162,2024-02-21,10:19:00,1,12.04,12.04,Insurance,Child
36025,5,8,92,2024-06-04,20:46:00,1,107.07,107.07,Insurance,Senior
36026,7,7,96,2023-11-04,19:35:00,1,123.39,123.39,Card,Adult
36027,5,49,123,2023-12-14,10:58:00,3,174.84,524.52,Card,Child
36028,9,16,128,2024-03-09,11:04:00,2,281.37,562.74,Cash,Child
36029,8,45,62,2024-11-27,09:16:00,3,79.35,238.05,Cash,Senior
36030,4,18,100,2023-01-06,12:09:00,1,235.69,235.69,Card,Senior
36031,6,18,87,2023-08-18,20:16:00,1,382.04,382.04,Card,Child
36032,5,22,14,2024-11-25,11:16:00,1,168.06,168.06,Insurance,Adult
36033,9,46,14,2024-08-23,10:28:00,5,168.06,840.3,Cash,Adult
36034,9,13,40,2023-01-05,12:45:00,2,30.89,61.78,Cash,Child
36035,2,10,9,2023-05-13,14:25:00,1,145.51,145.51,Card,Adult
36036,10,44,135,2023-08-17,21:35:00,1,329.28,329.28,Insurance,Adult
36037,7,39,42,2024-08-11,13:29:00,2,38.52,77.04,Insurance,Child
36038,6,31,3,2024-08-05,10:16:00,4,356.61,1426.44,Card,Senior
36039,5,47,115,2024-03-03,16:43:00,1,363.66,363.66,Card,Senior
36040,5,13,128,2023-08-02,20:26:00,1,281.37,281.37,Cash,Adult
36041,6,50,44,2024-02-08,10:02:00,4,279.37,1117.48,Card,Senior
36042,10,12,40,2024-11-04,11:45:00,1,30.89,30.89,Insurance,Senior
36043,9,16,71,2023-05-13,20:02:00,1,184.95,184.95,Cash,Adult
36044,1,31,64,2023-12-26,18:08:00,2,284.41,568.82,Insurance,Child
36045,2,48,12,2023-12-12,09:53:00,4,178.73,714.92,Cash,Adult
36046,9,14,19,2024-11-13,18:13:00,1,320.24,320.24,Insurance,Adult
36047,8,30,159,2024-07-28,11:08:00,2,158.85,317.7,Cash,Adult
36048,7,40,36,2024-04-23,10:57:00,1,184.76,184.76,Cash,Adult
36049,10,31,18,2024-10-21,21:22:00,3,336.23,1008.69,Insurance,Adult
36050,9,33,48,2023-10-20,14:27:00,1,86.16,86.16,Card,Child
36051,10,35,96,2023-04-30,10:16:00,2,123.39,246.78,Card,Adult
36052,4,5,143,2023-04-12,16:57:00,3,18.72,56.16,Cash,Adult
36053,9,42,8,2024-12-25,20:14:00,1,380.26,380.26,Card,Child
36054,10,35,185,2023-11-01,20:31:00,1,92.71,92.71,Cash,Adult
36055,7,48,43,2023-07-29,13:12:00,1,110.04,110.04,Cash,Senior
36056,10,13,97,2023-11-18,15:08:00,1,93.87,93.87,Insurance,Adult
36057,10,2,199,2024-02-19,09:42:00,1,275.48,275.48,Cash,Senior
36058,3,36,83,2023-08-24,11:08:00,2,111.25,222.5,Insurance,Senior
36059,6,41,127,2024-09-13,16:10:00,1,270.08,270.08,Card,Senior
36060,2,18,37,2023-02-03,21:08:00,1,7.48,7.48,Insurance,Child
36061,6,4,174,2024-11-11,14:53:00,1,53.67,53.67,Cash,Senior
36062,7,41,43,2023-11-08,13:47:00,1,110.04,110.04,Insurance,Adult
36063,6,31,102,2024-12-20,15:16:00,2,303.16,606.32,Card,Child
36064,2,14,53,2023-12-08,21:18:00,3,109.69,329.07,Insurance,Child
36065,1,8,101,2023-11-23,13:30:00,2,106.05,212.1,Insurance,Adult
36066,1,14,125,2023-06-16,17:13:00,1,102.83,102.83,Insurance,Adult
36067,7,11,42,2024-06-08,10:25:00,4,38.52,154.08,Insurance,Senior
36068,6,49,119,2023-03-11,09:24:00,1,318.4,318.4,Insurance,Child
36069,4,9,98,2024-08-08,16:35:00,1,305.33,305.33,Cash,Senior
36070,1,41,134,2023-08-14,20:52:00,1,167.18,167.18,Card,Adult
36071,10,17,69,2023-10-17,14:29:00,1,236.29,236.29,Cash,Child
36072,10,3,130,2024-08-09,10:40:00,2,321.64,643.28,Cash,Adult
36073,3,28,70,2023-11-03,09:19:00,2,60.82,121.64,Cash,Adult
36074,7,28,103,2024-11-26,16:51:00,1,33.79,33.79,Insurance,Child
36075,9,4,117,2023-10-21,09:22:00,5,197.43,987.15,Insurance,Adult
36076,10,36,119,2024-04-18,21:29:00,3,318.4,955.2,Cash,Senior
36077,4,42,10,2024-02-02,11:57:00,5,235.73,1178.65,Insurance,Adult
36078,8,26,45,2023-07-27,09:13:00,3,261.6,784.8,Insurance,Adult
36079,8,42,77,2023-08-28,19:48:00,1,238.24,238.24,Cash,Adult
36080,7,14,73,2023-10-08,10:21:00,2,279.3,558.6,Card,Senior
36081,1,11,62,2023-04-24,20:22:00,3,79.35,238.05,Card,Child
36082,10,39,108,2023-04-08,12:16:00,1,390.79,390.79,Cash,Adult
36083,7,14,42,2023-06-04,11:57:00,1,38.52,38.52,Card,Senior
36084,4,7,102,2023-10-04,10:30:00,2,303.16,606.32,Cash,Child
36085,6,6,84,2023-11-12,10:01:00,2,160.31,320.62,Insurance,Adult
36086,4,25,110,2023-07-22,09:03:00,2,89.96,179.92,Card,Child
36087,8,47,73,2024-09-20,18:47:00,1,279.3,279.3,Insurance,Child
36088,5,25,73,2023-11-11,19:21:00,2,279.3,558.6,Cash,Child
36089,5,35,142,2024-10-04,14:30:00,1,7.83,7.83,Cash,Adult
36090,7,41,49,2023-06-04,17:34:00,4,139.2,556.8,Card,Adult
36091,1,43,90,2024-01-05,20:19:00,1,101.88,101.88,Cash,Senior
36092,10,14,98,2024-03-10,14:37:00,4,305.33,1221.32,Insurance,Senior
36093,3,21,121,2023-04-05,15:54:00,4,313.23,1252.92,Cash,Senior
36094,10,12,22,2024-11-14,16:20:00,1,390.73,390.73,Cash,Senior
36095,1,7,58,2024-06-08,17:02:00,1,42.09,42.09,Insurance,Child
36096,4,25,119,2023-10-15,20:24:00,3,318.4,955.2,Insurance,Child
36097,7,18,70,2023-01-22,12:03:00,1,60.82,60.82,Card,Senior
36098,2,7,189,2024-07-01,11:23:00,1,135.16,135.16,Cash,Child
36099,3,48,78,2023-02-16,20:33:00,1,234.82,234.82,Card,Senior
36100,9,12,144,2023-02-02,18:55:00,2,325.33,650.66,Cash,Adult
36101,4,25,70,2023-10-19,12:09:00,3,60.82,182.46,Insurance,Senior
36102,9,20,68,2023-01-27,09:16:00,1,334.29,334.29,Card,Senior
36103,10,13,68,2024-05-20,15:49:00,1,334.29,334.29,Cash,Adult
36104,6,30,65,2024-01-26,18:38:00,1,333.71,333.71,Insurance,Senior
36105,10,37,88,2023-02-18,16:16:00,4,368.08,1472.32,Cash,Senior
36106,1,41,97,2024-07-01,15:42:00,2,93.87,187.74,Cash,Adult
36107,1,44,60,2024-08-03,13:05:00,3,149.14,447.42,Cash,Child
36108,2,4,77,2023-08-13,20:48:00,2,238.24,476.48,Card,Adult
36109,2,26,128,2023-11-08,11:44:00,4,281.37,1125.48,Cash,Adult
36110,4,40,121,2024-12-02,19:31:00,1,313.23,313.23,Insurance,Senior
36111,7,5,73,2023-08-06,21:43:00,1,279.3,279.3,Insurance,Senior
36112,5,22,76,2023-01-25,19:03:00,1,322.91,322.91,Cash,Adult
36113,1,13,95,2023-02-05,19:21:00,3,373.11,1119.33,Cash,Adult
36114,5,42,189,2024-08-11,09:10:00,5,135.16,675.8,Insurance,Senior
36115,3,36,166,2023-03-27,19:19:00,3,239.47,718.41,Card,Senior
36116,1,4,149,2023-10-21,13:24:00,2,315.17,630.34,Cash,Child
36117,5,33,64,2023-03-08,10:23:00,1,284.41,284.41,Insurance,Senior
36118,7,41,32,2023-02-08,21:05:00,1,331.99,331.99,Insurance,Child
36119,4,15,71,2024-12-20,20:42:00,1,184.95,184.95,Cash,Child
36120,1,39,139,2024-04-15,17:10:00,2,239.87,479.74,Insurance,Child
36121,5,10,67,2024-09-21,20:33:00,1,149.77,149.77,Cash,Child
36122,4,8,125,2023-09-26,11:44:00,1,102.83,102.83,Card,Senior
36123,5,39,132,2023-07-01,18:03:00,2,246.28,492.56,Card,Senior
36124,1,9,78,2023-10-23,14:20:00,1,234.82,234.82,Cash,Child
36125,6,40,66,2023-12-08,13:43:00,2,265.48,530.96,Cash,Adult
36126,5,1,1,2024-05-19,18:52:00,1,144.7,144.7,Cash,Child
36127,4,31,92,2023-02-10,21:23:00,2,107.07,214.14,Cash,Child
36128,9,5,99,2024-05-13,19:52:00,5,409.2,2046.0,Insurance,Adult
36129,1,2,133,2023-01-24,15:23:00,1,369.62,369.62,Card,Adult
36130,2,3,22,2024-10-16,19:45:00,2,390.73,781.46,Card,Senior
36131,2,19,23,2023-10-07,21:59:00,1,202.92,202.92,Card,Child
36132,2,10,132,2024-04-13,15:42:00,3,246.28,738.84,Cash,Child
36133,10,10,101,2023-03-01,20:40:00,1,106.05,106.05,Cash,Adult
36134,8,36,32,2023-07-17,09:28:00,1,331.99,331.99,Cash,Child
36135,4,18,77,2023-06-14,15:35:00,2,238.24,476.48,Cash,Adult
36136,4,37,119,2023-06-18,12:38:00,1,318.4,318.4,Insurance,Senior
36137,7,46,110,2023-08-11,11:33:00,2,89.96,179.92,Card,Adult
36138,8,13,51,2024-05-29,09:32:00,1,316.11,316.11,Card,Child
36139,3,36,30,2024-03-11,13:38:00,4,300.53,1202.12,Insurance,Child
36140,10,3,53,2024-02-27,09:27:00,3,109.69,329.07,Insurance,Adult
36141,8,23,19,2024-11-28,19:48:00,2,320.24,640.48,Card,Senior
36142,5,40,65,2023-04-02,21:38:00,1,333.71,333.71,Insurance,Senior
36143,3,1,140,2023-12-31,21:30:00,2,344.34,688.68,Cash,Senior
36144,2,13,63,2024-09-30,18:10:00,3,90.69,272.07,Cash,Senior
36145,1,49,86,2024-03-14,17:04:00,1,350.16,350.16,Insurance,Senior
36146,5,46,14,2024-04-17,18:54:00,3,168.06,504.18,Card,Adult
36147,6,32,121,2023-05-14,15:04:00,1,313.23,313.23,Insurance,Senior
36148,7,38,122,2024-01-01,20:12:00,1,12.6,12.6,Insurance,Senior
36149,9,44,84,2024-07-27,14:22:00,2,160.31,320.62,Insurance,Senior
36150,8,39,182,2023-02-20,17:48:00,2,184.37,368.74,Insurance,Adult
36151,2,36,93,2023-06-04,11:10:00,1,174.61,174.61,Card,Child
36152,4,30,55,2023-10-25,16:42:00,1,28.69,28.69,Cash,Senior
36153,4,47,13,2023-11-02,14:24:00,2,315.7,631.4,Cash,Senior
36154,1,24,122,2024-10-13,18:16:00,2,12.6,25.2,Cash,Senior
36155,7,44,13,2024-09-18,15:00:00,4,315.7,1262.8,Cash,Child
36156,6,17,85,2024-09-08,10:22:00,2,264.8,529.6,Cash,Senior
36157,8,41,176,2023-10-13,20:05:00,1,153.3,153.3,Cash,Adult
36158,4,41,124,2023-12-23,20:32:00,2,290.6,581.2,Cash,Adult
36159,7,31,40,2023-02-16,21:12:00,2,30.89,61.78,Cash,Senior
36160,10,6,133,2023-12-25,15:33:00,4,369.62,1478.48,Card,Adult
36161,6,45,9,2024-09-13,18:26:00,1,145.51,145.51,Insurance,Adult
36162,4,13,11,2023-05-23,16:07:00,1,109.07,109.07,Insurance,Child
36163,6,47,115,2024-09-19,14:06:00,2,363.66,727.32,Insurance,Adult
36164,8,11,95,2023-10-31,13:20:00,5,373.11,1865.55,Card,Adult
36165,5,27,30,2024-09-13,14:28:00,1,300.53,300.53,Cash,Adult
36166,7,37,197,2024-12-10,17:31:00,2,329.64,659.28,Insurance,Child
36167,5,46,35,2024-09-19,18:29:00,2,457.54,915.08,Insurance,Senior
36168,10,39,180,2024-06-04,15:34:00,1,326.45,326.45,Card,Senior
36169,7,7,24,2023-05-01,14:40:00,4,332.69,1330.76,Insurance,Child
36170,2,18,46,2023-04-27,15:11:00,2,261.05,522.1,Cash,Senior
36171,4,29,65,2023-08-26,16:39:00,2,333.71,667.42,Card,Senior
36172,1,26,143,2024-07-18,13:23:00,1,18.72,18.72,Insurance,Adult
36173,7,36,70,2023-11-08,18:55:00,2,60.82,121.64,Cash,Adult
36174,5,41,70,2023-09-28,09:53:00,2,60.82,121.64,Card,Senior
36175,4,29,106,2024-01-02,10:54:00,1,173.85,173.85,Insurance,Adult
36176,1,8,91,2024-07-19,19:38:00,1,161.52,161.52,Card,Senior
36177,3,34,51,2023-06-24,21:07:00,2,316.11,632.22,Cash,Child
36178,10,3,92,2024-08-19,16:01:00,1,107.07,107.07,Insurance,Child
36179,2,25,18,2023-10-16,12:15:00,3,336.23,1008.69,Card,Child
36180,2,42,124,2023-07-30,14:27:00,3,290.6,871.8,Insurance,Adult
36181,7,34,121,2024-11-28,12:32:00,2,313.23,626.46,Card,Adult
36182,10,28,155,2023-06-21,20:00:00,1,268.26,268.26,Cash,Senior
36183,4,45,74,2023-02-21,11:31:00,2,294.84,589.68,Card,Senior
36184,10,23,108,2024-04-19,10:52:00,3,390.79,1172.37,Card,Adult
36185,9,45,67,2024-03-15,10:23:00,1,149.77,149.77,Cash,Adult
36186,4,2,87,2023-03-06,15:42:00,1,382.04,382.04,Card,Senior
36187,10,22,34,2023-01-07,19:27:00,2,311.34,622.68,Insurance,Senior
36188,8,8,16,2023-10-02,19:44:00,3,135.07,405.21,Card,Child
36189,3,24,44,2024-06-10,10:35:00,1,279.37,279.37,Insurance,Child
36190,6,34,57,2024-10-07,15:16:00,1,198.62,198.62,Card,Child
36191,7,19,129,2024-12-03,15:51:00,1,94.15,94.15,Cash,Child
36192,6,33,35,2024-06-19,09:09:00,2,457.54,915.08,Cash,Child
36193,7,31,35,2024-10-16,15:08:00,2,457.54,915.08,Card,Adult
36194,1,5,57,2023-02-19,15:25:00,1,198.62,198.62,Cash,Senior
36195,4,47,122,2023-10-09,15:23:00,3,12.6,37.8,Cash,Senior
36196,10,16,103,2024-01-05,12:42:00,1,33.79,33.79,Card,Child
36197,9,30,107,2023-12-31,16:52:00,2,106.06,212.12,Cash,Child
36198,8,28,13,2024-03-08,12:56:00,1,315.7,315.7,Insurance,Senior
36199,3,18,135,2024-12-03,17:49:00,1,329.28,329.28,Cash,Adult
36200,1,34,30,2023-12-23,09:31:00,2,300.53,601.06,Card,Adult
36201,4,42,11,2024-08-25,11:27:00,1,109.07,109.07,Insurance,Adult
36202,1,22,109,2024-05-27,21:54:00,4,272.54,1090.16,Card,Senior
36203,5,4,139,2024-06-18,12:54:00,2,239.87,479.74,Insurance,Senior
36204,1,34,149,2023-08-09,17:26:00,4,315.17,1260.68,Card,Adult
36205,5,17,114,2024-11-07,20:42:00,1,176.7,176.7,Insurance,Adult
36206,7,44,46,2023-04-24,21:28:00,1,261.05,261.05,Cash,Child
36207,1,46,90,2024-06-14,19:52:00,2,101.88,203.76,Cash,Senior
36208,1,34,123,2024-12-25,13:46:00,2,174.84,349.68,Cash,Child
36209,9,42,103,2023-02-23,11:24:00,1,33.79,33.79,Cash,Child
36210,1,19,164,2024-09-02,20:33:00,3,133.68,401.04,Insurance,Senior
36211,1,17,73,2023-02-04,21:12:00,3,279.3,837.9,Card,Child
36212,7,40,109,2024-05-27,17:46:00,1,272.54,272.54,Cash,Child
36213,5,4,50,2023-02-02,12:01:00,2,446.76,893.52,Cash,Child
36214,10,7,91,2023-12-27,16:23:00,2,161.52,323.04,Insurance,Senior
36215,10,27,135,2023-05-18,12:01:00,1,329.28,329.28,Insurance,Child
36216,3,30,67,2023-01-22,19:31:00,1,149.77,149.77,Card,Adult
36217,9,39,123,2023-06-03,15:11:00,1,174.84,174.84,Cash,Adult
36218,10,20,88,2024-08-19,17:24:00,1,368.08,368.08,Cash,Senior
36219,1,27,166,2023-08-18,17:02:00,1,239.47,239.47,Insurance,Child
36220,10,36,181,2024-08-06,16:25:00,3,120.71,362.13,Cash,Adult
36221,10,41,10,2023-01-08,15:33:00,3,235.73,707.19,Card,Child
36222,1,15,172,2024-01-16,11:30:00,1,362.71,362.71,Insurance,Senior
36223,1,10,69,2023-03-25,12:45:00,1,236.29,236.29,Card,Adult
36224,9,27,116,2024-03-10,16:28:00,1,350.91,350.91,Card,Senior
36225,9,17,65,2023-05-27,21:43:00,2,333.71,667.42,Card,Child
36226,5,29,120,2024-06-15,16:09:00,4,195.5,782.0,Insurance,Senior
36227,5,11,102,2023-02-24,20:46:00,1,303.16,303.16,Cash,Senior
36228,6,47,62,2023-12-19,16:51:00,1,79.35,79.35,Cash,Senior
36229,6,31,4,2023-02-24,13:03:00,1,23.2,23.2,Cash,Senior
36230,6,34,109,2024-12-28,13:46:00,4,272.54,1090.16,Insurance,Child
36231,7,47,21,2024-05-17,14:33:00,2,106.89,213.78,Insurance,Adult
36232,7,29,28,2024-04-28,17:28:00,1,305.62,305.62,Cash,Adult
36233,5,13,74,2023-05-03,10:43:00,2,294.84,589.68,Cash,Child
36234,1,11,110,2023-11-27,09:05:00,1,89.96,89.96,Cash,Adult
36235,10,1,72,2024-05-24,19:37:00,1,37.15,37.15,Insurance,Senior
36236,9,13,62,2023-04-29,18:24:00,1,79.35,79.35,Card,Child
36237,9,44,67,2024-02-04,14:49:00,2,149.77,299.54,Insurance,Adult
36238,10,13,82,2024-02-23,11:58:00,2,375.39,750.78,Cash,Adult
36239,6,8,157,2023-04-20,17:59:00,2,285.73,571.46,Insurance,Child
36240,3,33,88,2023-12-25,17:13:00,1,368.08,368.08,Card,Adult
36241,1,44,37,2023-06-04,18:05:00,2,7.48,14.96,Cash,Child
36242,7,26,43,2023-05-12,19:42:00,2,110.04,220.08,Insurance,Adult
36243,10,25,42,2023-12-16,14:36:00,1,38.52,38.52,Insurance,Child
36244,7,16,49,2024-08-27,18:04:00,1,139.2,139.2,Card,Child
36245,8,34,122,2024-06-11,14:14:00,3,12.6,37.8,Insurance,Child
36246,9,37,89,2023-02-14,14:27:00,1,102.74,102.74,Cash,Adult
36247,3,5,138,2024-11-27,17:53:00,1,215.3,215.3,Cash,Child
36248,5,17,92,2023-05-11,09:41:00,1,107.07,107.07,Card,Adult
36249,1,18,170,2023-05-31,16:16:00,2,431.86,863.72,Cash,Adult
36250,1,14,25,2024-04-13,20:04:00,1,179.05,179.05,Card,Child
36251,5,6,127,2024-04-04,18:37:00,3,270.08,810.24,Card,Senior
36252,10,35,111,2024-03-26,10:21:00,1,356.92,356.92,Insurance,Adult
36253,3,9,91,2024-03-27,14:11:00,2,161.52,323.04,Insurance,Adult
36254,7,29,124,2024-12-27,12:22:00,1,290.6,290.6,Insurance,Senior
36255,9,36,65,2023-12-15,21:09:00,1,333.71,333.71,Cash,Adult
36256,2,13,94,2023-09-30,15:58:00,2,332.24,664.48,Insurance,Senior
36257,8,46,31,2024-01-26,12:39:00,2,194.31,388.62,Card,Child
36258,2,15,154,2023-05-12,14:14:00,3,149.99,449.97,Cash,Adult
36259,5,39,136,2023-11-27,21:32:00,1,68.77,68.77,Insurance,Senior
36260,5,39,97,2023-07-05,19:15:00,2,93.87,187.74,Insurance,Child
36261,6,23,159,2023-05-02,14:27:00,2,158.85,317.7,Insurance,Senior
36262,1,47,57,2024-07-28,11:12:00,1,198.62,198.62,Insurance,Adult
36263,3,21,64,2023-04-11,16:54:00,1,284.41,284.41,Cash,Senior
36264,10,12,66,2024-01-05,12:32:00,1,265.48,265.48,Insurance,Senior
36265,9,36,75,2024-03-17,18:27:00,4,318.74,1274.96,Cash,Child
36266,3,17,73,2023-11-13,16:45:00,1,279.3,279.3,Card,Senior
36267,3,36,82,2024-09-11,14:43:00,2,375.39,750.78,Cash,Adult
36268,8,17,19,2024-11-18,20:25:00,1,320.24,320.24,Insurance,Child
36269,8,15,120,2024-06-01,13:29:00,1,195.5,195.5,Card,Child
36270,6,11,124,2023-06-21,10:54:00,1,290.6,290.6,Card,Child
36271,2,26,46,2023-06-23,19:11:00,3,261.05,783.15,Insurance,Senior
36272,5,6,118,2024-09-24,16:04:00,1,121.59,121.59,Card,Senior
36273,5,22,76,2023-08-09,18:35:00,2,322.91,645.82,Cash,Senior
36274,6,17,63,2024-06-14,17:35:00,1,90.69,90.69,Cash,Child
36275,9,34,100,2023-09-26,21:41:00,5,235.69,1178.45,Card,Senior
36276,8,42,182,2024-08-08,17:52:00,1,184.37,184.37,Card,Senior
36277,6,38,124,2024-09-26,15:24:00,1,290.6,290.6,Cash,Senior
36278,3,9,140,2024-01-22,19:38:00,1,344.34,344.34,Card,Child
36279,4,45,50,2024-10-27,11:13:00,2,446.76,893.52,Cash,Senior
36280,1,3,85,2024-06-19,16:24:00,2,264.8,529.6,Cash,Adult
36281,10,33,162,2023-03-07,12:45:00,1,12.04,12.04,Insurance,Child
36282,2,50,119,2023-10-22,09:16:00,5,318.4,1592.0,Cash,Adult
36283,10,15,47,2023-10-21,19:29:00,1,224.21,224.21,Card,Child
36284,9,17,96,2024-04-15,11:43:00,1,123.39,123.39,Cash,Senior
36285,4,24,157,2023-07-19,12:01:00,3,285.73,857.19,Card,Adult
36286,10,41,113,2023-12-14,09:39:00,1,157.5,157.5,Cash,Senior
36287,10,32,29,2023-11-06,14:05:00,1,82.49,82.49,Insurance,Adult
36288,10,25,64,2023-02-05,09:16:00,5,284.41,1422.05,Cash,Adult
36289,9,22,83,2024-04-12,13:14:00,3,111.25,333.75,Insurance,Child
36290,6,1,110,2023-03-31,13:08:00,4,89.96,359.84,Insurance,Senior
36291,2,42,19,2024-12-30,13:39:00,1,320.24,320.24,Card,Child
36292,2,4,43,2023-01-16,17:00:00,1,110.04,110.04,Card,Senior
36293,4,11,73,2023-09-25,16:55:00,4,279.3,1117.2,Cash,Child
36294,7,4,75,2024-06-24,12:00:00,1,318.74,318.74,Cash,Adult
36295,8,21,73,2023-03-21,16:28:00,1,279.3,279.3,Card,Adult
36296,10,42,119,2024-07-17,20:05:00,2,318.4,636.8,Cash,Child
36297,9,3,181,2023-07-21,18:19:00,3,120.71,362.13,Card,Senior
36298,5,46,110,2024-04-10,17:57:00,5,89.96,449.8,Cash,Adult
36299,2,29,32,2024-01-23,15:56:00,1,331.99,331.99,Insurance,Senior
36300,2,40,65,2024-01-30,17:41:00,2,333.71,667.42,Cash,Adult
36301,7,10,41,2024-12-22,15:44:00,2,342.09,684.18,Cash,Adult
36302,9,5,77,2024-12-08,12:42:00,2,238.24,476.48,Cash,Child
36303,9,12,175,2024-08-26,21:50:00,1,415.55,415.55,Cash,Child
36304,4,44,130,2024-11-30,10:01:00,3,321.64,964.92,Cash,Child
36305,2,1,41,2023-09-17,11:33:00,1,342.09,342.09,Cash,Adult
36306,7,26,11,2023-04-25,21:05:00,3,109.07,327.21,Cash,Child
36307,9,41,110,2023-12-03,16:03:00,3,89.96,269.88,Card,Adult
36308,8,18,135,2023-05-15,15:21:00,1,329.28,329.28,Insurance,Adult
